"Group","Source","Target","Weight","Correlation","Direction"
"MS","OTU_1890","OTU_2393",1,1,"Positive"
"MS","OTU_1890","OTU_2408",1,-1,"Negative"
"MS","OTU_1890","OTU_2421",1,1,"Positive"
"MS","OTU_1890","OTU_2439",1,-1,"Negative"
"MS","OTU_1890","OTU_2448",1,1,"Positive"
"MS","OTU_1890","OTU_2512",1,1,"Positive"
"MS","OTU_1890","OTU_261",1,1,"Positive"
"MS","OTU_1890","OTU_2618",1,1,"Positive"
"MS","OTU_1890","OTU_306",1,-1,"Negative"
"MS","OTU_1890","OTU_339",1,1,"Positive"
"MS","OTU_1890","OTU_503",1,1,"Positive"
"MS","OTU_1890","OTU_521",1,1,"Positive"
"MS","OTU_1890","OTU_530",1,1,"Positive"
"MS","OTU_1890","OTU_548",1,1,"Positive"
"MS","OTU_1890","OTU_549",1,1,"Positive"
"MS","OTU_1890","OTU_573",1,1,"Positive"
"MS","OTU_1890","OTU_575",1,-1,"Negative"
"MS","OTU_1890","OTU_578",1,-1,"Negative"
"MS","OTU_1890","OTU_583",1,1,"Positive"
"MS","OTU_1890","OTU_67",1,1,"Positive"
"MS","OTU_1890","OTU_706",1,1,"Positive"
"MS","OTU_1890","OTU_722",1,1,"Positive"
"MS","OTU_1890","OTU_726",1,1,"Positive"
"MS","OTU_1890","OTU_760",1,1,"Positive"
"MS","OTU_1890","OTU_792",1,-1,"Negative"
"MS","OTU_1890","OTU_80",1,1,"Positive"
"MS","OTU_1890","OTU_800",1,1,"Positive"
"MS","OTU_1890","OTU_806",1,-1,"Negative"
"MS","OTU_1890","OTU_83",1,1,"Positive"
"MS","OTU_1890","OTU_86",1,-1,"Negative"
"MS","OTU_1892","OTU_1912",1,-1,"Negative"
"MS","OTU_1892","OTU_2053",1,-1,"Negative"
"MS","OTU_1892","OTU_2145",1,-1,"Negative"
"MS","OTU_1892","OTU_215",1,-1,"Negative"
"MS","OTU_1892","OTU_2198",1,-1,"Negative"
"MS","OTU_1892","OTU_2275",1,-1,"Negative"
"MS","OTU_1892","OTU_2299",1,1,"Positive"
"MS","OTU_1892","OTU_2324",1,-1,"Negative"
"MS","OTU_1892","OTU_2335",1,-1,"Negative"
"MS","OTU_1892","OTU_2380",1,-1,"Negative"
"MS","OTU_1892","OTU_2393",1,-1,"Negative"
"MS","OTU_1892","OTU_2408",1,1,"Positive"
"MS","OTU_1892","OTU_2421",1,-1,"Negative"
"MS","OTU_1892","OTU_2439",1,1,"Positive"
"MS","OTU_1892","OTU_2448",1,-1,"Negative"
"MS","OTU_1892","OTU_2512",1,-1,"Negative"
"MS","OTU_1892","OTU_261",1,-1,"Negative"
"MS","OTU_1892","OTU_2618",1,-1,"Negative"
"MS","OTU_1892","OTU_306",1,1,"Positive"
"MS","OTU_1892","OTU_339",1,-1,"Negative"
"MS","OTU_1892","OTU_503",1,-1,"Negative"
"MS","OTU_1892","OTU_521",1,-1,"Negative"
"MS","OTU_1892","OTU_530",1,-1,"Negative"
"MS","OTU_1892","OTU_548",1,-1,"Negative"
"MS","OTU_1892","OTU_549",1,-1,"Negative"
"MS","OTU_1892","OTU_573",1,-1,"Negative"
"MS","OTU_1892","OTU_575",1,1,"Positive"
"MS","OTU_1892","OTU_578",1,1,"Positive"
"MS","OTU_1892","OTU_583",1,-1,"Negative"
"MS","OTU_1892","OTU_67",1,-1,"Negative"
"MS","OTU_1892","OTU_706",1,-1,"Negative"
"MS","OTU_1892","OTU_722",1,-1,"Negative"
"MS","OTU_1892","OTU_726",1,-1,"Negative"
"MS","OTU_1892","OTU_760",1,-1,"Negative"
"MS","OTU_1892","OTU_792",1,1,"Positive"
"MS","OTU_1892","OTU_80",1,-1,"Negative"
"MS","OTU_1892","OTU_800",1,-1,"Negative"
"MS","OTU_1892","OTU_806",1,1,"Positive"
"MS","OTU_1892","OTU_83",1,-1,"Negative"
"MS","OTU_1892","OTU_86",1,1,"Positive"
"MS","OTU_1907","OTU_191",1,1,"Positive"
"MS","OTU_1907","OTU_1935",1,1,"Positive"
"MS","OTU_1907","OTU_2095",1,1,"Positive"
"MS","OTU_1907","OTU_2313",1,1,"Positive"
"MS","OTU_1907","OTU_254",1,1,"Positive"
"MS","OTU_1907","OTU_295",1,1,"Positive"
"MS","OTU_1907","OTU_482",1,1,"Positive"
"MS","OTU_1907","OTU_550",1,1,"Positive"
"MS","OTU_1907","OTU_556",1,1,"Positive"
"MS","OTU_1907","OTU_59",1,1,"Positive"
"MS","OTU_1907","OTU_635",1,1,"Positive"
"MS","OTU_1907","OTU_678",1,1,"Positive"
"MS","OTU_1907","OTU_737",1,1,"Positive"
"MS","OTU_1907","OTU_807",1,1,"Positive"
"MS","OTU_191","OTU_1935",1,1,"Positive"
"MS","OTU_191","OTU_2095",1,1,"Positive"
"MS","OTU_191","OTU_2313",1,1,"Positive"
"MS","OTU_191","OTU_254",1,1,"Positive"
"MS","OTU_191","OTU_295",1,1,"Positive"
"MS","OTU_191","OTU_482",1,1,"Positive"
"MS","OTU_191","OTU_550",1,1,"Positive"
"MS","OTU_191","OTU_556",1,1,"Positive"
"MS","OTU_191","OTU_59",1,1,"Positive"
"MS","OTU_191","OTU_635",1,1,"Positive"
"MS","OTU_191","OTU_678",1,1,"Positive"
"MS","OTU_191","OTU_737",1,1,"Positive"
"MS","OTU_191","OTU_807",1,1,"Positive"
"MS","OTU_1912","OTU_2053",1,1,"Positive"
"MS","OTU_1912","OTU_2145",1,1,"Positive"
"MS","OTU_1912","OTU_215",1,1,"Positive"
"MS","OTU_1912","OTU_2198",1,1,"Positive"
"MS","OTU_1912","OTU_2275",1,1,"Positive"
"MS","OTU_1912","OTU_2299",1,-1,"Negative"
"MS","OTU_1912","OTU_2324",1,1,"Positive"
"MS","OTU_1912","OTU_2335",1,1,"Positive"
"MS","OTU_1912","OTU_2380",1,1,"Positive"
"MS","OTU_1912","OTU_2393",1,1,"Positive"
"MS","OTU_1912","OTU_2408",1,-1,"Negative"
"MS","OTU_1912","OTU_2421",1,1,"Positive"
"MS","OTU_1912","OTU_2439",1,-1,"Negative"
"MS","OTU_1912","OTU_2448",1,1,"Positive"
"MS","OTU_1912","OTU_2512",1,1,"Positive"
"MS","OTU_1912","OTU_261",1,1,"Positive"
"MS","OTU_1912","OTU_2618",1,1,"Positive"
"MS","OTU_1912","OTU_306",1,-1,"Negative"
"MS","OTU_1912","OTU_339",1,1,"Positive"
"MS","OTU_1912","OTU_503",1,1,"Positive"
"MS","OTU_1912","OTU_521",1,1,"Positive"
"MS","OTU_1912","OTU_530",1,1,"Positive"
"MS","OTU_1912","OTU_548",1,1,"Positive"
"MS","OTU_1912","OTU_549",1,1,"Positive"
"MS","OTU_1912","OTU_573",1,1,"Positive"
"MS","OTU_1912","OTU_575",1,-1,"Negative"
"MS","OTU_1912","OTU_578",1,-1,"Negative"
"MS","OTU_1912","OTU_583",1,1,"Positive"
"MS","OTU_1912","OTU_67",1,1,"Positive"
"MS","OTU_1912","OTU_706",1,1,"Positive"
"MS","OTU_1912","OTU_722",1,1,"Positive"
"MS","OTU_1912","OTU_726",1,1,"Positive"
"MS","OTU_1912","OTU_760",1,1,"Positive"
"MS","OTU_1912","OTU_792",1,-1,"Negative"
"MS","OTU_1912","OTU_80",1,1,"Positive"
"MS","OTU_1912","OTU_800",1,1,"Positive"
"MS","OTU_1912","OTU_806",1,-1,"Negative"
"MS","OTU_1912","OTU_83",1,1,"Positive"
"MS","OTU_1912","OTU_86",1,-1,"Negative"
"MS","OTU_1916","OTU_1917",1,-1,"Negative"
"MS","OTU_1916","OTU_1918",1,-1,"Negative"
"MS","OTU_1916","OTU_1971",1,-1,"Negative"
"MS","OTU_1916","OTU_1976",1,1,"Positive"
"MS","OTU_1916","OTU_1995",1,1,"Positive"
"MS","OTU_1916","OTU_20",1,-1,"Negative"
"MS","OTU_1916","OTU_2031",1,-1,"Negative"
"MS","OTU_1916","OTU_2036",1,-1,"Negative"
"MS","OTU_1916","OTU_2040",1,-1,"Negative"
"MS","OTU_1916","OTU_2061",1,-1,"Negative"
"MS","OTU_1916","OTU_210",1,1,"Positive"
"MS","OTU_1916","OTU_2103",1,1,"Positive"
"MS","OTU_1916","OTU_2172",1,1,"Positive"
"MS","OTU_1916","OTU_2185",1,-1,"Negative"
"MS","OTU_1916","OTU_2230",1,1,"Positive"
"MS","OTU_1916","OTU_2257",1,-1,"Negative"
"MS","OTU_1916","OTU_228",1,1,"Positive"
"MS","OTU_1916","OTU_231",1,-1,"Negative"
"MS","OTU_1916","OTU_2344",1,1,"Positive"
"MS","OTU_1916","OTU_2375",1,1,"Positive"
"MS","OTU_1916","OTU_2388",1,1,"Positive"
"MS","OTU_1916","OTU_2438",1,-1,"Negative"
"MS","OTU_1916","OTU_2452",1,1,"Positive"
"MS","OTU_1916","OTU_2497",1,-1,"Negative"
"MS","OTU_1916","OTU_2502",1,-1,"Negative"
"MS","OTU_1916","OTU_2560",1,-1,"Negative"
"MS","OTU_1916","OTU_2619",1,-1,"Negative"
"MS","OTU_1916","OTU_27",1,-1,"Negative"
"MS","OTU_1916","OTU_420",1,-1,"Negative"
"MS","OTU_1916","OTU_473",1,-1,"Negative"
"MS","OTU_1916","OTU_48",1,1,"Positive"
"MS","OTU_1916","OTU_517",1,-1,"Negative"
"MS","OTU_1916","OTU_524",1,-1,"Negative"
"MS","OTU_1916","OTU_571",1,-1,"Negative"
"MS","OTU_1916","OTU_574",1,-1,"Negative"
"MS","OTU_1916","OTU_58",1,1,"Positive"
"MS","OTU_1916","OTU_597",1,1,"Positive"
"MS","OTU_1916","OTU_615",1,-1,"Negative"
"MS","OTU_1916","OTU_630",1,1,"Positive"
"MS","OTU_1916","OTU_686",1,-1,"Negative"
"MS","OTU_1916","OTU_694",1,1,"Positive"
"MS","OTU_1916","OTU_7",1,-1,"Negative"
"MS","OTU_1916","OTU_717",1,-1,"Negative"
"MS","OTU_1916","OTU_758",1,1,"Positive"
"MS","OTU_1916","OTU_781",1,1,"Positive"
"MS","OTU_1916","OTU_794",1,-1,"Negative"
"MS","OTU_1916","OTU_822",1,-1,"Negative"
"MS","OTU_1916","OTU_949",1,-1,"Negative"
"MS","OTU_1916","OTU_965",1,1,"Positive"
"MS","OTU_1916","OTU_986",1,-1,"Negative"
"MS","OTU_1916","OTU_991",1,1,"Positive"
"MS","OTU_1916","OTU_997",1,1,"Positive"
"MS","OTU_1917","OTU_1918",1,1,"Positive"
"MS","OTU_1917","OTU_1971",1,1,"Positive"
"MS","OTU_1917","OTU_1976",1,-1,"Negative"
"MS","OTU_1917","OTU_1995",1,-1,"Negative"
"MS","OTU_1917","OTU_20",1,1,"Positive"
"MS","OTU_1917","OTU_2031",1,1,"Positive"
"MS","OTU_1917","OTU_2036",1,1,"Positive"
"MS","OTU_1917","OTU_2040",1,1,"Positive"
"MS","OTU_1917","OTU_2061",1,1,"Positive"
"MS","OTU_1917","OTU_210",1,-1,"Negative"
"MS","OTU_1917","OTU_2103",1,-1,"Negative"
"MS","OTU_1917","OTU_2172",1,-1,"Negative"
"MS","OTU_1917","OTU_2185",1,1,"Positive"
"MS","OTU_1917","OTU_2230",1,-1,"Negative"
"MS","OTU_1917","OTU_2257",1,1,"Positive"
"MS","OTU_1917","OTU_228",1,-1,"Negative"
"MS","OTU_1917","OTU_231",1,1,"Positive"
"MS","OTU_1917","OTU_2344",1,-1,"Negative"
"MS","OTU_1917","OTU_2375",1,-1,"Negative"
"MS","OTU_1917","OTU_2388",1,-1,"Negative"
"MS","OTU_1917","OTU_2438",1,1,"Positive"
"MS","OTU_1917","OTU_2452",1,-1,"Negative"
"MS","OTU_1917","OTU_2497",1,1,"Positive"
"MS","OTU_1917","OTU_2502",1,1,"Positive"
"MS","OTU_1917","OTU_2560",1,1,"Positive"
"MS","OTU_1917","OTU_2619",1,1,"Positive"
"MS","OTU_1917","OTU_27",1,1,"Positive"
"MS","OTU_1917","OTU_420",1,1,"Positive"
"MS","OTU_1917","OTU_473",1,1,"Positive"
"MS","OTU_1917","OTU_48",1,-1,"Negative"
"MS","OTU_1917","OTU_517",1,1,"Positive"
"MS","OTU_1917","OTU_524",1,1,"Positive"
"MS","OTU_1917","OTU_571",1,1,"Positive"
"MS","OTU_1917","OTU_574",1,1,"Positive"
"MS","OTU_1917","OTU_58",1,-1,"Negative"
"MS","OTU_1917","OTU_597",1,-1,"Negative"
"MS","OTU_1917","OTU_615",1,1,"Positive"
"MS","OTU_1917","OTU_630",1,-1,"Negative"
"MS","OTU_1917","OTU_686",1,1,"Positive"
"MS","OTU_1917","OTU_694",1,-1,"Negative"
"MS","OTU_1917","OTU_7",1,1,"Positive"
"MS","OTU_1917","OTU_717",1,1,"Positive"
"MS","OTU_1917","OTU_758",1,-1,"Negative"
"MS","OTU_1917","OTU_781",1,-1,"Negative"
"MS","OTU_1917","OTU_794",1,1,"Positive"
"MS","OTU_1917","OTU_822",1,1,"Positive"
"MS","OTU_1917","OTU_949",1,1,"Positive"
"MS","OTU_1917","OTU_965",1,-1,"Negative"
"MS","OTU_1917","OTU_986",1,1,"Positive"
"MS","OTU_1917","OTU_991",1,-1,"Negative"
"MS","OTU_1917","OTU_997",1,-1,"Negative"
"MS","OTU_1918","OTU_1971",1,1,"Positive"
"MS","OTU_1918","OTU_1976",1,-1,"Negative"
"MS","OTU_1918","OTU_1995",1,-1,"Negative"
"MS","OTU_1918","OTU_20",1,1,"Positive"
"MS","OTU_1918","OTU_2031",1,1,"Positive"
"MS","OTU_1918","OTU_2036",1,1,"Positive"
"MS","OTU_1918","OTU_2040",1,1,"Positive"
"MS","OTU_1918","OTU_2061",1,1,"Positive"
"MS","OTU_1918","OTU_210",1,-1,"Negative"
"MS","OTU_1918","OTU_2103",1,-1,"Negative"
"MS","OTU_1918","OTU_2172",1,-1,"Negative"
"MS","OTU_1918","OTU_2185",1,1,"Positive"
"MS","OTU_1918","OTU_2230",1,-1,"Negative"
"MS","OTU_1918","OTU_2257",1,1,"Positive"
"MS","OTU_1918","OTU_228",1,-1,"Negative"
"MS","OTU_1918","OTU_231",1,1,"Positive"
"MS","OTU_1918","OTU_2344",1,-1,"Negative"
"MS","OTU_1918","OTU_2375",1,-1,"Negative"
"MS","OTU_1918","OTU_2388",1,-1,"Negative"
"MS","OTU_1918","OTU_2438",1,1,"Positive"
"MS","OTU_1918","OTU_2452",1,-1,"Negative"
"MS","OTU_1918","OTU_2497",1,1,"Positive"
"MS","OTU_1918","OTU_2502",1,1,"Positive"
"MS","OTU_1918","OTU_2560",1,1,"Positive"
"MS","OTU_1918","OTU_2619",1,1,"Positive"
"MS","OTU_1918","OTU_27",1,1,"Positive"
"MS","OTU_1918","OTU_420",1,1,"Positive"
"MS","OTU_1918","OTU_473",1,1,"Positive"
"MS","OTU_1918","OTU_48",1,-1,"Negative"
"MS","OTU_1918","OTU_517",1,1,"Positive"
"MS","OTU_1918","OTU_524",1,1,"Positive"
"MS","OTU_1918","OTU_571",1,1,"Positive"
"MS","OTU_1918","OTU_574",1,1,"Positive"
"MS","OTU_1918","OTU_58",1,-1,"Negative"
"MS","OTU_1918","OTU_597",1,-1,"Negative"
"MS","OTU_1918","OTU_615",1,1,"Positive"
"MS","OTU_1918","OTU_630",1,-1,"Negative"
"MS","OTU_1918","OTU_686",1,1,"Positive"
"MS","OTU_1918","OTU_694",1,-1,"Negative"
"MS","OTU_1918","OTU_7",1,1,"Positive"
"MS","OTU_1918","OTU_717",1,1,"Positive"
"MS","OTU_1918","OTU_758",1,-1,"Negative"
"MS","OTU_1918","OTU_781",1,-1,"Negative"
"MS","OTU_1918","OTU_794",1,1,"Positive"
"MS","OTU_1918","OTU_822",1,1,"Positive"
"MS","OTU_1918","OTU_949",1,1,"Positive"
"MS","OTU_1918","OTU_965",1,-1,"Negative"
"MS","OTU_1918","OTU_986",1,1,"Positive"
"MS","OTU_1918","OTU_991",1,-1,"Negative"
"MS","OTU_1918","OTU_997",1,-1,"Negative"
"MS","OTU_1925","OTU_2081",1,1,"Positive"
"MS","OTU_1925","OTU_2093",1,1,"Positive"
"MS","OTU_1925","OTU_2104",1,1,"Positive"
"MS","OTU_1925","OTU_2106",1,1,"Positive"
"MS","OTU_1925","OTU_2122",1,1,"Positive"
"MS","OTU_1925","OTU_2214",1,1,"Positive"
"MS","OTU_1925","OTU_2215",1,1,"Positive"
"MS","OTU_1925","OTU_2255",1,1,"Positive"
"MS","OTU_1925","OTU_2330",1,1,"Positive"
"MS","OTU_1925","OTU_234",1,1,"Positive"
"MS","OTU_1925","OTU_2348",1,1,"Positive"
"MS","OTU_1925","OTU_2354",1,1,"Positive"
"MS","OTU_1925","OTU_236",1,1,"Positive"
"MS","OTU_1925","OTU_2404",1,1,"Positive"
"MS","OTU_1925","OTU_2490",1,1,"Positive"
"MS","OTU_1925","OTU_2496",1,1,"Positive"
"MS","OTU_1925","OTU_2564",1,1,"Positive"
"MS","OTU_1925","OTU_2595",1,1,"Positive"
"MS","OTU_1925","OTU_2601",1,1,"Positive"
"MS","OTU_1925","OTU_278",1,1,"Positive"
"MS","OTU_1925","OTU_78",1,1,"Positive"
"MS","OTU_1925","OTU_881",1,1,"Positive"
"MS","OTU_1925","OTU_913",1,1,"Positive"
"MS","OTU_1935","OTU_2095",1,1,"Positive"
"MS","OTU_1935","OTU_2313",1,1,"Positive"
"MS","OTU_1935","OTU_254",1,1,"Positive"
"MS","OTU_1935","OTU_295",1,1,"Positive"
"MS","OTU_1935","OTU_482",1,1,"Positive"
"MS","OTU_1935","OTU_550",1,1,"Positive"
"MS","OTU_1935","OTU_556",1,1,"Positive"
"MS","OTU_1935","OTU_59",1,1,"Positive"
"MS","OTU_1935","OTU_635",1,1,"Positive"
"MS","OTU_1935","OTU_678",1,1,"Positive"
"MS","OTU_1935","OTU_737",1,1,"Positive"
"MS","OTU_1935","OTU_807",1,1,"Positive"
"MS","OTU_1951","OTU_198",1,1,"Positive"
"MS","OTU_1951","OTU_2012",1,1,"Positive"
"MS","OTU_1951","OTU_2055",1,1,"Positive"
"MS","OTU_1951","OTU_2060",1,1,"Positive"
"MS","OTU_1951","OTU_221",1,1,"Positive"
"MS","OTU_1951","OTU_2280",1,1,"Positive"
"MS","OTU_1951","OTU_2293",1,1,"Positive"
"MS","OTU_1951","OTU_2543",1,1,"Positive"
"MS","OTU_1951","OTU_2548",1,1,"Positive"
"MS","OTU_1951","OTU_2565",1,1,"Positive"
"MS","OTU_1951","OTU_275",1,1,"Positive"
"MS","OTU_1951","OTU_416",1,1,"Positive"
"MS","OTU_1951","OTU_461",1,1,"Positive"
"MS","OTU_1951","OTU_462",1,1,"Positive"
"MS","OTU_1951","OTU_486",1,1,"Positive"
"MS","OTU_1951","OTU_596",1,1,"Positive"
"MS","OTU_1951","OTU_753",1,1,"Positive"
"MS","OTU_1951","OTU_9",1,1,"Positive"
"MS","OTU_1971","OTU_1976",1,-1,"Negative"
"MS","OTU_1971","OTU_1995",1,-1,"Negative"
"MS","OTU_1971","OTU_20",1,1,"Positive"
"MS","OTU_1971","OTU_2031",1,1,"Positive"
"MS","OTU_1971","OTU_2036",1,1,"Positive"
"MS","OTU_1971","OTU_2040",1,1,"Positive"
"MS","OTU_1971","OTU_2061",1,1,"Positive"
"MS","OTU_1971","OTU_210",1,-1,"Negative"
"MS","OTU_1971","OTU_2103",1,-1,"Negative"
"MS","OTU_1971","OTU_2172",1,-1,"Negative"
"MS","OTU_1971","OTU_2185",1,1,"Positive"
"MS","OTU_1971","OTU_2230",1,-1,"Negative"
"MS","OTU_1971","OTU_2257",1,1,"Positive"
"MS","OTU_1971","OTU_228",1,-1,"Negative"
"MS","OTU_1971","OTU_231",1,1,"Positive"
"MS","OTU_1971","OTU_2344",1,-1,"Negative"
"MS","OTU_1971","OTU_2375",1,-1,"Negative"
"MS","OTU_1971","OTU_2388",1,-1,"Negative"
"MS","OTU_1971","OTU_2438",1,1,"Positive"
"MS","OTU_1971","OTU_2452",1,-1,"Negative"
"MS","OTU_1971","OTU_2497",1,1,"Positive"
"MS","OTU_1971","OTU_2502",1,1,"Positive"
"MS","OTU_1971","OTU_2560",1,1,"Positive"
"MS","OTU_1971","OTU_2619",1,1,"Positive"
"MS","OTU_1971","OTU_27",1,1,"Positive"
"MS","OTU_1971","OTU_420",1,1,"Positive"
"MS","OTU_1971","OTU_473",1,1,"Positive"
"MS","OTU_1971","OTU_48",1,-1,"Negative"
"MS","OTU_1971","OTU_517",1,1,"Positive"
"MS","OTU_1971","OTU_524",1,1,"Positive"
"MS","OTU_1971","OTU_571",1,1,"Positive"
"MS","OTU_1971","OTU_574",1,1,"Positive"
"MS","OTU_1971","OTU_58",1,-1,"Negative"
"MS","OTU_1971","OTU_597",1,-1,"Negative"
"MS","OTU_1971","OTU_615",1,1,"Positive"
"MS","OTU_1971","OTU_630",1,-1,"Negative"
"MS","OTU_1971","OTU_686",1,1,"Positive"
"MS","OTU_1971","OTU_694",1,-1,"Negative"
"MS","OTU_1971","OTU_7",1,1,"Positive"
"MS","OTU_1971","OTU_717",1,1,"Positive"
"MS","OTU_1971","OTU_758",1,-1,"Negative"
"MS","OTU_1971","OTU_781",1,-1,"Negative"
"MS","OTU_1971","OTU_794",1,1,"Positive"
"MS","OTU_1971","OTU_822",1,1,"Positive"
"MS","OTU_1971","OTU_949",1,1,"Positive"
"MS","OTU_1971","OTU_965",1,-1,"Negative"
"MS","OTU_1971","OTU_986",1,1,"Positive"
"MS","OTU_1971","OTU_991",1,-1,"Negative"
"MS","OTU_1971","OTU_997",1,-1,"Negative"
"MS","OTU_1976","OTU_1995",1,1,"Positive"
"MS","OTU_1976","OTU_20",1,-1,"Negative"
"MS","OTU_1976","OTU_2031",1,-1,"Negative"
"MS","OTU_1976","OTU_2036",1,-1,"Negative"
"MS","OTU_1976","OTU_2040",1,-1,"Negative"
"MS","OTU_1976","OTU_2061",1,-1,"Negative"
"MS","OTU_1976","OTU_210",1,1,"Positive"
"MS","OTU_1976","OTU_2103",1,1,"Positive"
"MS","OTU_1976","OTU_2172",1,1,"Positive"
"MS","OTU_1976","OTU_2185",1,-1,"Negative"
"MS","OTU_1976","OTU_2230",1,1,"Positive"
"MS","OTU_1976","OTU_2257",1,-1,"Negative"
"MS","OTU_1976","OTU_228",1,1,"Positive"
"MS","OTU_1976","OTU_231",1,-1,"Negative"
"MS","OTU_1976","OTU_2344",1,1,"Positive"
"MS","OTU_1976","OTU_2375",1,1,"Positive"
"MS","OTU_1976","OTU_2388",1,1,"Positive"
"MS","OTU_1976","OTU_2438",1,-1,"Negative"
"MS","OTU_1976","OTU_2452",1,1,"Positive"
"MS","OTU_1976","OTU_2497",1,-1,"Negative"
"MS","OTU_1976","OTU_2502",1,-1,"Negative"
"MS","OTU_1976","OTU_2560",1,-1,"Negative"
"MS","OTU_1976","OTU_2619",1,-1,"Negative"
"MS","OTU_1976","OTU_27",1,-1,"Negative"
"MS","OTU_1976","OTU_420",1,-1,"Negative"
"MS","OTU_1976","OTU_473",1,-1,"Negative"
"MS","OTU_1976","OTU_48",1,1,"Positive"
"MS","OTU_1976","OTU_517",1,-1,"Negative"
"MS","OTU_1976","OTU_524",1,-1,"Negative"
"MS","OTU_1976","OTU_571",1,-1,"Negative"
"MS","OTU_1976","OTU_574",1,-1,"Negative"
"MS","OTU_1976","OTU_58",1,1,"Positive"
"MS","OTU_1976","OTU_597",1,1,"Positive"
"MS","OTU_1976","OTU_615",1,-1,"Negative"
"MS","OTU_1976","OTU_630",1,1,"Positive"
"MS","OTU_1976","OTU_686",1,-1,"Negative"
"MS","OTU_1976","OTU_694",1,1,"Positive"
"MS","OTU_1976","OTU_7",1,-1,"Negative"
"MS","OTU_1976","OTU_717",1,-1,"Negative"
"MS","OTU_1976","OTU_758",1,1,"Positive"
"MS","OTU_1976","OTU_781",1,1,"Positive"
"MS","OTU_1976","OTU_794",1,-1,"Negative"
"MS","OTU_1976","OTU_822",1,-1,"Negative"
"MS","OTU_1976","OTU_949",1,-1,"Negative"
"MS","OTU_1976","OTU_965",1,1,"Positive"
"MS","OTU_1976","OTU_986",1,-1,"Negative"
"MS","OTU_1976","OTU_991",1,1,"Positive"
"MS","OTU_1976","OTU_997",1,1,"Positive"
"MS","OTU_198","OTU_2012",1,1,"Positive"
"MS","OTU_198","OTU_2055",1,1,"Positive"
"MS","OTU_198","OTU_2060",1,1,"Positive"
"MS","OTU_198","OTU_221",1,1,"Positive"
"MS","OTU_198","OTU_2280",1,1,"Positive"
"MS","OTU_198","OTU_2293",1,1,"Positive"
"MS","OTU_198","OTU_2543",1,1,"Positive"
"MS","OTU_198","OTU_2548",1,1,"Positive"
"MS","OTU_198","OTU_2565",1,1,"Positive"
"MS","OTU_198","OTU_275",1,1,"Positive"
"MS","OTU_198","OTU_416",1,1,"Positive"
"MS","OTU_198","OTU_461",1,1,"Positive"
"MS","OTU_198","OTU_462",1,1,"Positive"
"MS","OTU_198","OTU_486",1,1,"Positive"
"MS","OTU_198","OTU_596",1,1,"Positive"
"MS","OTU_198","OTU_753",1,1,"Positive"
"MS","OTU_198","OTU_9",1,1,"Positive"
"MS","OTU_1995","OTU_20",1,-1,"Negative"
"MS","OTU_1995","OTU_2031",1,-1,"Negative"
"MS","OTU_1995","OTU_2036",1,-1,"Negative"
"MS","OTU_1995","OTU_2040",1,-1,"Negative"
"MS","OTU_1995","OTU_2061",1,-1,"Negative"
"MS","OTU_1995","OTU_210",1,1,"Positive"
"MS","OTU_1995","OTU_2103",1,1,"Positive"
"MS","OTU_1995","OTU_2172",1,1,"Positive"
"MS","OTU_1995","OTU_2185",1,-1,"Negative"
"MS","OTU_1995","OTU_2230",1,1,"Positive"
"MS","OTU_1995","OTU_2257",1,-1,"Negative"
"MS","OTU_1995","OTU_228",1,1,"Positive"
"MS","OTU_1995","OTU_231",1,-1,"Negative"
"MS","OTU_1995","OTU_2344",1,1,"Positive"
"MS","OTU_1995","OTU_2375",1,1,"Positive"
"MS","OTU_1995","OTU_2388",1,1,"Positive"
"MS","OTU_1995","OTU_2438",1,-1,"Negative"
"MS","OTU_1995","OTU_2452",1,1,"Positive"
"MS","OTU_1995","OTU_2497",1,-1,"Negative"
"MS","OTU_1995","OTU_2502",1,-1,"Negative"
"MS","OTU_1995","OTU_2560",1,-1,"Negative"
"MS","OTU_1995","OTU_2619",1,-1,"Negative"
"MS","OTU_1995","OTU_27",1,-1,"Negative"
"MS","OTU_1995","OTU_420",1,-1,"Negative"
"MS","OTU_1995","OTU_473",1,-1,"Negative"
"MS","OTU_1995","OTU_48",1,1,"Positive"
"MS","OTU_1995","OTU_517",1,-1,"Negative"
"MS","OTU_1995","OTU_524",1,-1,"Negative"
"MS","OTU_1995","OTU_571",1,-1,"Negative"
"MS","OTU_1995","OTU_574",1,-1,"Negative"
"MS","OTU_1995","OTU_58",1,1,"Positive"
"MS","OTU_1995","OTU_597",1,1,"Positive"
"MS","OTU_1995","OTU_615",1,-1,"Negative"
"MS","OTU_1995","OTU_630",1,1,"Positive"
"MS","OTU_1995","OTU_686",1,-1,"Negative"
"MS","OTU_1995","OTU_694",1,1,"Positive"
"MS","OTU_1995","OTU_7",1,-1,"Negative"
"MS","OTU_1995","OTU_717",1,-1,"Negative"
"MS","OTU_1995","OTU_758",1,1,"Positive"
"MS","OTU_1995","OTU_781",1,1,"Positive"
"MS","OTU_1995","OTU_794",1,-1,"Negative"
"MS","OTU_1995","OTU_822",1,-1,"Negative"
"MS","OTU_1995","OTU_949",1,-1,"Negative"
"MS","OTU_1995","OTU_965",1,1,"Positive"
"MS","OTU_1995","OTU_986",1,-1,"Negative"
"MS","OTU_1995","OTU_991",1,1,"Positive"
"MS","OTU_1995","OTU_997",1,1,"Positive"
